x,y,date,pressure_sea_level__pression_niveau_mer,total_precip__precip_totale,pressure_station__pression_station,period_value__valeur_periode,lat__lat,temp_max__temp_max,temp_min_units__temp_min_unites,temp_mean__temp_moyenne,snow__neige,snow_units__neige_unites,rain_units__pluie_unites,station_id__id_station,period_group__groupe_periode,temp_max_units__temp_max_unites,wind_speed__vitesse_vent,rain__pluie,wind_speed_units__vitesse_vent_unites,lon__long,identifier__identifiant,temp_mean_units__temp_moyenne_unites,pressure_station_units__pression_station_unites,province__province,pressure_sea_level_units__pression_niveau_mer_unite,total_precip_units__precip_totale_unites,temp_min__temp_min 
-123.1819,49.195,1941-09,,127.3,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,127.3,kph,-123.1819,1108447.1941.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1941-10,,141.9,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,141.9,kph,-123.1819,1108447.1941.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1941-11,,130.2,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,130.2,kph,-123.1819,1108447.1941.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1941-12,,156,,Dec,49.195,,C,,0,mm,mm,1108447,Monthly,C,,156,kph,-123.1819,1108447.1941.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-01,,70.5,,Jan,49.195,,C,,2.9,mm,mm,1108447,Monthly,C,,67.6,kph,-123.1819,1108447.1942.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-02,,54.7,,Feb,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,,54.5,kph,-123.1819,1108447.1942.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-03,,76,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,76,kph,-123.1819,1108447.1942.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-04,,60.4,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,60.4,kph,-123.1819,1108447.1942.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-05,,46.1,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,46.1,kph,-123.1819,1108447.1942.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-06,,90.9,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,90.9,kph,-123.1819,1108447.1942.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-07,,50.4,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,50.4,kph,-123.1819,1108447.1942.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-08,,9.3,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,9.3,kph,-123.1819,1108447.1942.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-09,,5.4,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,5.4,kph,-123.1819,1108447.1942.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-10,,101.5,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,101.5,kph,-123.1819,1108447.1942.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-11,,130.8,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,130.8,kph,-123.1819,1108447.1942.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1942-12,,183.4,,Dec,49.195,,C,,21.7,mm,mm,1108447,Monthly,C,,161.7,kph,-123.1819,1108447.1942.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-01,,67.8,,Jan,49.195,,C,,25.2,mm,mm,1108447,Monthly,C,,42.6,kph,-123.1819,1108447.1943.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-02,,94.2,,Feb,49.195,,C,,11.1,mm,mm,1108447,Monthly,C,,83.1,kph,-123.1819,1108447.1943.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-03,,76.6,,Mar,49.195,,C,,0.4,mm,mm,1108447,Monthly,C,,76.2,kph,-123.1819,1108447.1943.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-04,,79.1,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,79.1,kph,-123.1819,1108447.1943.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-05,,72.7,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,72.7,kph,-123.1819,1108447.1943.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-06,,17.8,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,17.8,kph,-123.1819,1108447.1943.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-07,,24.6,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,24.6,kph,-123.1819,1108447.1943.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-08,,57.7,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,57.7,kph,-123.1819,1108447.1943.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-09,,38.1,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,38.1,kph,-123.1819,1108447.1943.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-10,,137.1,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,137.1,kph,-123.1819,1108447.1943.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-11,,64.7,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,64.7,kph,-123.1819,1108447.1943.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1943-12,,117.3,,Dec,49.195,,C,,0,mm,mm,1108447,Monthly,C,,117.3,kph,-123.1819,1108447.1943.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-01,,150,,Jan,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,,149.7,kph,-123.1819,1108447.1944.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-02,,94.3,,Feb,49.195,,C,,7.8,mm,mm,1108447,Monthly,C,,86.4,kph,-123.1819,1108447.1944.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-03,,46.6,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,46.6,kph,-123.1819,1108447.1944.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-04,,66.8,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,66.8,kph,-123.1819,1108447.1944.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-05,,35.6,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,35.6,kph,-123.1819,1108447.1944.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-06,,21.5,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,21.5,kph,-123.1819,1108447.1944.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-07,,9.7,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,9.7,kph,-123.1819,1108447.1944.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-08,,22.4,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,22.4,kph,-123.1819,1108447.1944.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-09,,97.4,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,97.4,kph,-123.1819,1108447.1944.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-10,,126.3,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,126.3,kph,-123.1819,1108447.1944.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-11,,166,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,166,kph,-123.1819,1108447.1944.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1944-12,,67.1,,Dec,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,,66.9,kph,-123.1819,1108447.1944.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-01,,163.2,,Jan,49.195,,C,,0,mm,mm,1108447,Monthly,C,,163.2,kph,-123.1819,1108447.1945.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-02,,129.4,,Feb,49.195,,C,,0,mm,mm,1108447,Monthly,C,,129.4,kph,-123.1819,1108447.1945.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-03,,132,,Mar,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,,131.8,kph,-123.1819,1108447.1945.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-04,,72.6,,Apr,49.195,,C,,0.3,mm,mm,1108447,Monthly,C,,72.3,kph,-123.1819,1108447.1945.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-05,,29.7,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,29.7,kph,-123.1819,1108447.1945.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-06,,14.6,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,14.6,kph,-123.1819,1108447.1945.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-07,,22.4,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,22.4,kph,-123.1819,1108447.1945.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-08,,31.7,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,31.7,kph,-123.1819,1108447.1945.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-09,,75.3,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,75.3,kph,-123.1819,1108447.1945.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-10,,141.9,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,141.9,kph,-123.1819,1108447.1945.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-11,,199.6,,Nov,49.195,,C,,8.5,mm,mm,1108447,Monthly,C,,191,kph,-123.1819,1108447.1945.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1945-12,,136.8,,Dec,49.195,,C,,0.3,mm,mm,1108447,Monthly,C,,136.6,kph,-123.1819,1108447.1945.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-01,,190.1,,Jan,49.195,,C,,4.4,mm,mm,1108447,Monthly,C,,185.7,kph,-123.1819,1108447.1946.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-02,,166.5,,Feb,49.195,,C,,15,mm,mm,1108447,Monthly,C,,151.5,kph,-123.1819,1108447.1946.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-03,,161.8,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,161.8,kph,-123.1819,1108447.1946.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-04,,136.7,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,136.7,kph,-123.1819,1108447.1946.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-05,,9.6,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,9.6,kph,-123.1819,1108447.1946.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-06,,105.1,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,105.1,kph,-123.1819,1108447.1946.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-07,,46.6,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,46.6,kph,-123.1819,1108447.1946.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-08,,15.7,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,15.7,kph,-123.1819,1108447.1946.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-09,,32.3,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,32.3,kph,-123.1819,1108447.1946.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-10,,114.2,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,114.2,kph,-123.1819,1108447.1946.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-11,,117.4,,Nov,49.195,,C,,7.2,mm,mm,1108447,Monthly,C,,110.2,kph,-123.1819,1108447.1946.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1946-12,,140.4,,Dec,49.195,,C,,5.4,mm,mm,1108447,Monthly,C,,134.9,kph,-123.1819,1108447.1946.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-01,,158,,Jan,49.195,,C,,32,mm,mm,1108447,Monthly,C,,126.1,kph,-123.1819,1108447.1947.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-02,,147.6,,Feb,49.195,,C,,1.3,mm,mm,1108447,Monthly,C,,146.3,kph,-123.1819,1108447.1947.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-03,,127.6,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,127.6,kph,-123.1819,1108447.1947.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-04,,97.1,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,97.1,kph,-123.1819,1108447.1947.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-05,,41.1,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,41.1,kph,-123.1819,1108447.1947.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-06,,50.2,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,50.2,kph,-123.1819,1108447.1947.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-07,,43.3,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,43.3,kph,-123.1819,1108447.1947.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-08,,10,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,10,kph,-123.1819,1108447.1947.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-09,,51.1,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,51.1,kph,-123.1819,1108447.1947.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-10,,185,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,185,kph,-123.1819,1108447.1947.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-11,,100,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,100,kph,-123.1819,1108447.1947.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1947-12,,244.6,,Dec,49.195,,C,,1.6,mm,mm,1108447,Monthly,C,,243.1,kph,-123.1819,1108447.1947.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-01,,89.7,,Jan,49.195,,C,,0,mm,mm,1108447,Monthly,C,,89.7,kph,-123.1819,1108447.1948.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-02,,193.8,,Feb,49.195,,C,,17.6,mm,mm,1108447,Monthly,C,,176.1,kph,-123.1819,1108447.1948.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-03,,48.5,,Mar,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,,48.3,kph,-123.1819,1108447.1948.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-04,,62.5,,Apr,49.195,,C,,0.4,mm,mm,1108447,Monthly,C,,62,kph,-123.1819,1108447.1948.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-05,,130.2,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,130.2,kph,-123.1819,1108447.1948.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-06,,35.3,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,35.3,kph,-123.1819,1108447.1948.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-07,,55,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,55,kph,-123.1819,1108447.1948.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-08,,83.1,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,83.1,kph,-123.1819,1108447.1948.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-09,,54.1,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,54.1,kph,-123.1819,1108447.1948.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-10,,80.5,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,80.5,kph,-123.1819,1108447.1948.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-11,,260.5,,Nov,49.195,,C,,1.1,mm,mm,1108447,Monthly,C,,259.4,kph,-123.1819,1108447.1948.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1948-12,,163.5,,Dec,49.195,,C,,38.7,mm,mm,1108447,Monthly,C,,124.8,kph,-123.1819,1108447.1948.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-01,,20.7,,Jan,49.195,,C,,9.9,mm,mm,1108447,Monthly,C,,10.8,kph,-123.1819,1108447.1949.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-02,,148.2,,Feb,49.195,,C,,54.3,mm,mm,1108447,Monthly,C,,93.9,kph,-123.1819,1108447.1949.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-03,,90.8,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,90.8,kph,-123.1819,1108447.1949.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-04,,59.9,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,59.9,kph,-123.1819,1108447.1949.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-05,,33.8,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,33.8,kph,-123.1819,1108447.1949.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-06,,53.1,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,53.1,kph,-123.1819,1108447.1949.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-07,,35.3,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,35.3,kph,-123.1819,1108447.1949.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-08,,25.5,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,25.5,kph,-123.1819,1108447.1949.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-09,,29.3,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,29.3,kph,-123.1819,1108447.1949.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-10,,104.1,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,104.1,kph,-123.1819,1108447.1949.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-11,,177.7,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,177.7,kph,-123.1819,1108447.1949.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1949-12,,180.4,,Dec,49.195,,C,,12.8,mm,mm,1108447,Monthly,C,,167.6,kph,-123.1819,1108447.1949.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-01,,132.6,,Jan,49.195,,C,,84.2,mm,mm,1108447,Monthly,C,,48.4,kph,-123.1819,1108447.1950.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-02,,218.7,,Feb,49.195,,C,,4,mm,mm,1108447,Monthly,C,,214.7,kph,-123.1819,1108447.1950.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-03,,186.3,,Mar,49.195,,C,,0.8,mm,mm,1108447,Monthly,C,,185.4,kph,-123.1819,1108447.1950.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-04,,81.1,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,81.1,kph,-123.1819,1108447.1950.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-05,,33.2,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,33.2,kph,-123.1819,1108447.1950.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-06,,50.1,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,50.1,kph,-123.1819,1108447.1950.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-07,,39.5,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,39.5,kph,-123.1819,1108447.1950.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-08,,65.3,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,65.3,kph,-123.1819,1108447.1950.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-09,,35.5,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,35.5,kph,-123.1819,1108447.1950.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-10,,196.7,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,196.7,kph,-123.1819,1108447.1950.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-11,,108.7,,Nov,49.195,,C,,8.6,mm,mm,1108447,Monthly,C,,100.1,kph,-123.1819,1108447.1950.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1950-12,,205.3,,Dec,49.195,,C,,0.4,mm,mm,1108447,Monthly,C,,204.9,kph,-123.1819,1108447.1950.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-01,,216.4,,Jan,49.195,,C,,23.5,mm,mm,1108447,Monthly,C,,192.9,kph,-123.1819,1108447.1951.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-02,,185.6,,Feb,49.195,,C,,11.3,mm,mm,1108447,Monthly,C,,174.2,kph,-123.1819,1108447.1951.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-03,,113.3,,Mar,49.195,,C,,37,mm,mm,1108447,Monthly,C,,76.3,kph,-123.1819,1108447.1951.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-04,,47.7,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,47.7,kph,-123.1819,1108447.1951.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-05,,77.5,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,77.5,kph,-123.1819,1108447.1951.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-06,,6.7,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,6.7,kph,-123.1819,1108447.1951.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-07,,1.8,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,1.8,kph,-123.1819,1108447.1951.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-08,,24.4,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,24.4,kph,-123.1819,1108447.1951.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-09,,72.2,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,72.2,kph,-123.1819,1108447.1951.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-10,,110.2,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,110.2,kph,-123.1819,1108447.1951.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-11,,123.3,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,123.3,kph,-123.1819,1108447.1951.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1951-12,,161.3,,Dec,49.195,,C,,39.8,mm,mm,1108447,Monthly,C,,121.5,kph,-123.1819,1108447.1951.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-01,,140.1,,Jan,49.195,,C,,34.4,mm,mm,1108447,Monthly,C,,105.7,kph,-123.1819,1108447.1952.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-02,,106.7,,Feb,49.195,,C,,2.7,mm,mm,1108447,Monthly,C,,104,kph,-123.1819,1108447.1952.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-03,,86.4,,Mar,49.195,,C,,0.4,mm,mm,1108447,Monthly,C,,86,kph,-123.1819,1108447.1952.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-04,,57.9,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,57.9,kph,-123.1819,1108447.1952.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-05,,35.4,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,35.4,kph,-123.1819,1108447.1952.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-06,,67.6,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,67.6,kph,-123.1819,1108447.1952.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-07,,14.4,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,14.4,kph,-123.1819,1108447.1952.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-08,,23.2,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,23.2,kph,-123.1819,1108447.1952.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-09,,23.7,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,23.7,kph,-123.1819,1108447.1952.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-10,,39,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,39,kph,-123.1819,1108447.1952.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-11,,37.9,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,37.9,kph,-123.1819,1108447.1952.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1952-12,,161,,Dec,49.195,,C,,2.2,mm,mm,1108447,Monthly,C,,158.8,kph,-123.1819,1108447.1952.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1953-01,1010.6,255.1,1010,Jan,49.195,,C,,8.5,mm,mm,1108447,Monthly,C,18.1,246.6,kph,-123.1819,1108447.1953.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1953-02,1023.4,80.5,1022.8,Feb,49.195,,C,,0.8,mm,mm,1108447,Monthly,C,15.5,79.6,kph,-123.1819,1108447.1953.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1953-03,1015.7,88.5,1015.1,Mar,49.195,,C,,0.4,mm,mm,1108447,Monthly,C,16.8,88.1,kph,-123.1819,1108447.1953.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1953-04,1015,60.3,1014.4,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.4,60.3,kph,-123.1819,1108447.1953.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1953-05,1015.6,43.2,1015,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.7,43.2,kph,-123.1819,1108447.1953.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1953-06,1017.9,70.9,1017.3,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.4,70.9,kph,-123.1819,1108447.1953.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1953-07,1019,40.3,1018.4,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.7,40.3,kph,-123.1819,1108447.1953.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1953-08,1015.9,58.7,1015.3,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.6,58.7,kph,-123.1819,1108447.1953.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1953-09,1016.9,92.1,1016.3,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,17,92.1,kph,-123.1819,1108447.1953.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1953-10,1018.9,94.2,1018.3,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.2,94.2,kph,-123.1819,1108447.1953.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1953-11,1012.7,203.4,1012.1,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,17.7,203.4,kph,-123.1819,1108447.1953.11,C,hPa,BC,hPa,mm,
