x,y,lon__long,temp_min__temp_min,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,wind_speed__vitesse_vent,identifier__identifiant,period_group__groupe_periode,period_value__valeur_periode,total_precip__precip_totale,station_id__id_station,total_precip_units__precip_totale_unites,temp_max_units__temp_max_unites,province__province,rain_units__pluie_unites,snow_units__neige_unites,temp_min_units__temp_min_unites,pressure_sea_level_units__pression_niveau_mer_unite,snow__neige,date,pressure_station__pression_station,wind_speed_units__vitesse_vent_unites,lat__lat,pressure_station_units__pression_station_unites,temp_max__temp_max,pressure_sea_level__pression_niveau_mer,rain__pluie 
-73.75,45.4667,-73.75,,,C,,7025250.1922.08,Monthly,Aug,93.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1922-08,,kph,45.4667,hPa,,,93.2
-73.75,45.4667,-73.75,,,C,,7025250.1922.09,Monthly,Sep,30.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1922-09,,kph,45.4667,hPa,,,30.1
-73.75,45.4667,-73.75,,,C,,7025250.1922.10,Monthly,Oct,85,7025250,mm,C,QC,mm,mm,C,hPa,10.4,1922-10,,kph,45.4667,hPa,,,74.6
-73.75,45.4667,-73.75,,,C,,7025250.1922.11,Monthly,Nov,45.2,7025250,mm,C,QC,mm,mm,C,hPa,5.8,1922-11,,kph,45.4667,hPa,,,39.4
-73.75,45.4667,-73.75,,,C,,7025250.1922.12,Monthly,Dec,53,7025250,mm,C,QC,mm,mm,C,hPa,45.4,1922-12,,kph,45.4667,hPa,,,7.6
-73.75,45.4667,-73.75,,,C,,7025250.1923.01,Monthly,Jan,91.6,7025250,mm,C,QC,mm,mm,C,hPa,67.4,1923-01,,kph,45.4667,hPa,,,24.2
-73.75,45.4667,-73.75,,,C,,7025250.1923.02,Monthly,Feb,71.2,7025250,mm,C,QC,mm,mm,C,hPa,71.2,1923-02,,kph,45.4667,hPa,,,0
-73.75,45.4667,-73.75,,,C,,7025250.1923.03,Monthly,Mar,82.4,7025250,mm,C,QC,mm,mm,C,hPa,72.4,1923-03,,kph,45.4667,hPa,,,10
-73.75,45.4667,-73.75,,,C,,7025250.1923.04,Monthly,Apr,82.6,7025250,mm,C,QC,mm,mm,C,hPa,2.9,1923-04,,kph,45.4667,hPa,,,79.7
-73.75,45.4667,-73.75,,,C,,7025250.1923.05,Monthly,May,78.6,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1923-05,,kph,45.4667,hPa,,,78.4
-73.75,45.4667,-73.75,,,C,,7025250.1923.06,Monthly,Jun,79.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1923-06,,kph,45.4667,hPa,,,79.5
-73.75,45.4667,-73.75,,,C,,7025250.1923.07,Monthly,Jul,92,7025250,mm,C,QC,mm,mm,C,hPa,0,1923-07,,kph,45.4667,hPa,,,92
-73.75,45.4667,-73.75,,,C,,7025250.1923.08,Monthly,Aug,81,7025250,mm,C,QC,mm,mm,C,hPa,0,1923-08,,kph,45.4667,hPa,,,81
-73.75,45.4667,-73.75,,,C,,7025250.1923.09,Monthly,Sep,40.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1923-09,,kph,45.4667,hPa,,,40.1
-73.75,45.4667,-73.75,,,C,,7025250.1923.10,Monthly,Oct,104.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1923-10,,kph,45.4667,hPa,,,104.7
-73.75,45.4667,-73.75,,,C,,7025250.1923.11,Monthly,Nov,159.9,7025250,mm,C,QC,mm,mm,C,hPa,44.6,1923-11,,kph,45.4667,hPa,,,115.3
-73.75,45.4667,-73.75,,,C,,7025250.1923.12,Monthly,Dec,107.2,7025250,mm,C,QC,mm,mm,C,hPa,70.8,1923-12,,kph,45.4667,hPa,,,36.4
-73.75,45.4667,-73.75,,,C,,7025250.1924.01,Monthly,Jan,139.3,7025250,mm,C,QC,mm,mm,C,hPa,105.2,1924-01,,kph,45.4667,hPa,,,34.1
-73.75,45.4667,-73.75,,,C,,7025250.1924.02,Monthly,Feb,78.8,7025250,mm,C,QC,mm,mm,C,hPa,78.8,1924-02,,kph,45.4667,hPa,,,0
-73.75,45.4667,-73.75,,,C,,7025250.1924.03,Monthly,Mar,52.2,7025250,mm,C,QC,mm,mm,C,hPa,42.1,1924-03,,kph,45.4667,hPa,,,10.1
-73.75,45.4667,-73.75,,,C,,7025250.1924.04,Monthly,Apr,157.1,7025250,mm,C,QC,mm,mm,C,hPa,51.1,1924-04,,kph,45.4667,hPa,,,106
-73.75,45.4667,-73.75,,,C,,7025250.1924.05,Monthly,May,115,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1924-05,,kph,45.4667,hPa,,,114.8
-73.75,45.4667,-73.75,,,C,,7025250.1924.06,Monthly,Jun,50.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1924-06,,kph,45.4667,hPa,,,50.7
-73.75,45.4667,-73.75,,,C,,7025250.1924.07,Monthly,Jul,145,7025250,mm,C,QC,mm,mm,C,hPa,0,1924-07,,kph,45.4667,hPa,,,145
-73.75,45.4667,-73.75,,,C,,7025250.1924.08,Monthly,Aug,75.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1924-08,,kph,45.4667,hPa,,,75.4
-73.75,45.4667,-73.75,,,C,,7025250.1924.09,Monthly,Sep,184.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1924-09,,kph,45.4667,hPa,,,184.6
-73.75,45.4667,-73.75,,,C,,7025250.1924.10,Monthly,Oct,12.4,7025250,mm,C,QC,mm,mm,C,hPa,0.4,1924-10,,kph,45.4667,hPa,,,12
-73.75,45.4667,-73.75,,,C,,7025250.1924.11,Monthly,Nov,96.5,7025250,mm,C,QC,mm,mm,C,hPa,16.1,1924-11,,kph,45.4667,hPa,,,80.4
-73.75,45.4667,-73.75,,,C,,7025250.1924.12,Monthly,Dec,89,7025250,mm,C,QC,mm,mm,C,hPa,49.1,1924-12,,kph,45.4667,hPa,,,39.9
-73.75,45.4667,-73.75,,,C,,7025250.1925.01,Monthly,Jan,122.2,7025250,mm,C,QC,mm,mm,C,hPa,122.2,1925-01,,kph,45.4667,hPa,,,0
-73.75,45.4667,-73.75,,,C,,7025250.1925.02,Monthly,Feb,89.7,7025250,mm,C,QC,mm,mm,C,hPa,36.8,1925-02,,kph,45.4667,hPa,,,52.8
-73.75,45.4667,-73.75,,,C,,7025250.1925.03,Monthly,Mar,81.9,7025250,mm,C,QC,mm,mm,C,hPa,50.7,1925-03,,kph,45.4667,hPa,,,31.2
-73.75,45.4667,-73.75,,,C,,7025250.1925.04,Monthly,Apr,67.6,7025250,mm,C,QC,mm,mm,C,hPa,22.9,1925-04,,kph,45.4667,hPa,,,44.7
-73.75,45.4667,-73.75,,,C,,7025250.1925.05,Monthly,May,100.7,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1925-05,,kph,45.4667,hPa,,,100.5
-73.75,45.4667,-73.75,,,C,,7025250.1925.06,Monthly,Jun,79.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1925-06,,kph,45.4667,hPa,,,79.7
-73.75,45.4667,-73.75,,,C,,7025250.1925.07,Monthly,Jul,104.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1925-07,,kph,45.4667,hPa,,,104.9
-73.75,45.4667,-73.75,,,C,,7025250.1925.08,Monthly,Aug,26.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1925-08,,kph,45.4667,hPa,,,26.1
-73.75,45.4667,-73.75,,,C,,7025250.1925.09,Monthly,Sep,122.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1925-09,,kph,45.4667,hPa,,,122.3
-73.75,45.4667,-73.75,,,C,,7025250.1925.10,Monthly,Oct,94.7,7025250,mm,C,QC,mm,mm,C,hPa,10.1,1925-10,,kph,45.4667,hPa,,,84.6
-73.75,45.4667,-73.75,,,C,,7025250.1925.11,Monthly,Nov,90.9,7025250,mm,C,QC,mm,mm,C,hPa,31.1,1925-11,,kph,45.4667,hPa,,,59.8
-73.75,45.4667,-73.75,,,C,,7025250.1925.12,Monthly,Dec,112.6,7025250,mm,C,QC,mm,mm,C,hPa,76,1925-12,,kph,45.4667,hPa,,,36.6
-73.75,45.4667,-73.75,,,C,,7025250.1926.01,Monthly,Jan,71.6,7025250,mm,C,QC,mm,mm,C,hPa,54.2,1926-01,,kph,45.4667,hPa,,,17.4
-73.75,45.4667,-73.75,,,C,,7025250.1926.02,Monthly,Feb,95.2,7025250,mm,C,QC,mm,mm,C,hPa,92.7,1926-02,,kph,45.4667,hPa,,,2.5
-73.75,45.4667,-73.75,,,C,,7025250.1926.03,Monthly,Mar,117.1,7025250,mm,C,QC,mm,mm,C,hPa,106.4,1926-03,,kph,45.4667,hPa,,,10.7
-73.75,45.4667,-73.75,,,C,,7025250.1926.04,Monthly,Apr,68.1,7025250,mm,C,QC,mm,mm,C,hPa,35.4,1926-04,,kph,45.4667,hPa,,,32.7
-73.75,45.4667,-73.75,,,C,,7025250.1926.05,Monthly,May,35.2,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1926-05,,kph,45.4667,hPa,,,35
-73.75,45.4667,-73.75,,,C,,7025250.1926.06,Monthly,Jun,109.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1926-06,,kph,45.4667,hPa,,,109.7
-73.75,45.4667,-73.75,,,C,,7025250.1926.07,Monthly,Jul,66.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1926-07,,kph,45.4667,hPa,,,66.9
-73.75,45.4667,-73.75,,,C,,7025250.1926.08,Monthly,Aug,183.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1926-08,,kph,45.4667,hPa,,,183.4
-73.75,45.4667,-73.75,,,C,,7025250.1926.09,Monthly,Sep,86.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1926-09,,kph,45.4667,hPa,,,86.3
-73.75,45.4667,-73.75,,,C,,7025250.1926.10,Monthly,Oct,117.5,7025250,mm,C,QC,mm,mm,C,hPa,2.8,1926-10,,kph,45.4667,hPa,,,114.7
-73.75,45.4667,-73.75,,,C,,7025250.1926.11,Monthly,Nov,110.9,7025250,mm,C,QC,mm,mm,C,hPa,45.2,1926-11,,kph,45.4667,hPa,,,65.7
-73.75,45.4667,-73.75,,,C,,7025250.1926.12,Monthly,Dec,107.6,7025250,mm,C,QC,mm,mm,C,hPa,105.1,1926-12,,kph,45.4667,hPa,,,2.5
-73.75,45.4667,-73.75,,,C,,7025250.1927.01,Monthly,Jan,78.2,7025250,mm,C,QC,mm,mm,C,hPa,59.4,1927-01,,kph,45.4667,hPa,,,18.8
-73.75,45.4667,-73.75,,,C,,7025250.1927.02,Monthly,Feb,103.2,7025250,mm,C,QC,mm,mm,C,hPa,102.9,1927-02,,kph,45.4667,hPa,,,0.3
-73.75,45.4667,-73.75,,,C,,7025250.1927.03,Monthly,Mar,45.2,7025250,mm,C,QC,mm,mm,C,hPa,17.3,1927-03,,kph,45.4667,hPa,,,27.9
-73.75,45.4667,-73.75,,,C,,7025250.1927.04,Monthly,Apr,28.9,7025250,mm,C,QC,mm,mm,C,hPa,1.7,1927-04,,kph,45.4667,hPa,,,27.2
-73.75,45.4667,-73.75,,,C,,7025250.1927.05,Monthly,May,117.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1927-05,,kph,45.4667,hPa,,,117.1
-73.75,45.4667,-73.75,,,C,,7025250.1927.06,Monthly,Jun,106.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1927-06,,kph,45.4667,hPa,,,106.3
-73.75,45.4667,-73.75,,,C,,7025250.1927.07,Monthly,Jul,96.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1927-07,,kph,45.4667,hPa,,,96.8
-73.75,45.4667,-73.75,,,C,,7025250.1927.08,Monthly,Aug,75.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1927-08,,kph,45.4667,hPa,,,75.2
-73.75,45.4667,-73.75,,,C,,7025250.1927.09,Monthly,Sep,62.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1927-09,,kph,45.4667,hPa,,,62.5
-73.75,45.4667,-73.75,,,C,,7025250.1927.10,Monthly,Oct,90.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1927-10,,kph,45.4667,hPa,,,90.8
-73.75,45.4667,-73.75,,,C,,7025250.1927.11,Monthly,Nov,291.9,7025250,mm,C,QC,mm,mm,C,hPa,20.9,1927-11,,kph,45.4667,hPa,,,271
-73.75,45.4667,-73.75,,,C,,7025250.1927.12,Monthly,Dec,161.5,7025250,mm,C,QC,mm,mm,C,hPa,103.5,1927-12,,kph,45.4667,hPa,,,58
-73.75,45.4667,-73.75,,,C,,7025250.1928.01,Monthly,Jan,115.5,7025250,mm,C,QC,mm,mm,C,hPa,110.9,1928-01,,kph,45.4667,hPa,,,4.7
-73.75,45.4667,-73.75,,,C,,7025250.1928.02,Monthly,Feb,69.7,7025250,mm,C,QC,mm,mm,C,hPa,42.2,1928-02,,kph,45.4667,hPa,,,27.4
-73.75,45.4667,-73.75,,,C,,7025250.1928.03,Monthly,Mar,90.8,7025250,mm,C,QC,mm,mm,C,hPa,68.8,1928-03,,kph,45.4667,hPa,,,22
-73.75,45.4667,-73.75,,,C,,7025250.1928.04,Monthly,Apr,90.4,7025250,mm,C,QC,mm,mm,C,hPa,35.4,1928-04,,kph,45.4667,hPa,,,55.1
-73.75,45.4667,-73.75,,,C,,7025250.1928.05,Monthly,May,90.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1928-05,,kph,45.4667,hPa,,,90.4
-73.75,45.4667,-73.75,,,C,,7025250.1928.06,Monthly,Jun,77.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1928-06,,kph,45.4667,hPa,,,77.7
-73.75,45.4667,-73.75,,,C,,7025250.1928.07,Monthly,Jul,95.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1928-07,,kph,45.4667,hPa,,,95.1
-73.75,45.4667,-73.75,,,C,,7025250.1928.08,Monthly,Aug,105.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1928-08,,kph,45.4667,hPa,,,105.7
-73.75,45.4667,-73.75,,,C,,7025250.1928.09,Monthly,Sep,109,7025250,mm,C,QC,mm,mm,C,hPa,0,1928-09,,kph,45.4667,hPa,,,109
-73.75,45.4667,-73.75,,,C,,7025250.1928.10,Monthly,Oct,115.6,7025250,mm,C,QC,mm,mm,C,hPa,0.4,1928-10,,kph,45.4667,hPa,,,115.3
-73.75,45.4667,-73.75,,,C,,7025250.1928.11,Monthly,Nov,103.8,7025250,mm,C,QC,mm,mm,C,hPa,35.8,1928-11,,kph,45.4667,hPa,,,68
-73.75,45.4667,-73.75,,,C,,7025250.1928.12,Monthly,Dec,62,7025250,mm,C,QC,mm,mm,C,hPa,39.4,1928-12,,kph,45.4667,hPa,,,22.6
-73.75,45.4667,-73.75,,,C,,7025250.1929.01,Monthly,Jan,151.1,7025250,mm,C,QC,mm,mm,C,hPa,87.7,1929-01,,kph,45.4667,hPa,,,63.4
-73.75,45.4667,-73.75,,,C,,7025250.1929.02,Monthly,Feb,66.4,7025250,mm,C,QC,mm,mm,C,hPa,64.5,1929-02,,kph,45.4667,hPa,,,1.9
-73.75,45.4667,-73.75,,,C,,7025250.1929.03,Monthly,Mar,152.1,7025250,mm,C,QC,mm,mm,C,hPa,48.5,1929-03,,kph,45.4667,hPa,,,103.6
-73.75,45.4667,-73.75,,,C,,7025250.1929.04,Monthly,Apr,137,7025250,mm,C,QC,mm,mm,C,hPa,33.1,1929-04,,kph,45.4667,hPa,,,103.9
-73.75,45.4667,-73.75,,,C,,7025250.1929.05,Monthly,May,125.8,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1929-05,,kph,45.4667,hPa,,,125.6
-73.75,45.4667,-73.75,,,C,,7025250.1929.06,Monthly,Jun,138.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1929-06,,kph,45.4667,hPa,,,138.9
-73.75,45.4667,-73.75,,,C,,7025250.1929.07,Monthly,Jul,55.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1929-07,,kph,45.4667,hPa,,,55.9
-73.75,45.4667,-73.75,,,C,,7025250.1929.08,Monthly,Aug,81.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1929-08,,kph,45.4667,hPa,,,81.5
-73.75,45.4667,-73.75,,,C,,7025250.1929.09,Monthly,Sep,54.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1929-09,,kph,45.4667,hPa,,,54.7
-73.75,45.4667,-73.75,,,C,,7025250.1929.10,Monthly,Oct,97.9,7025250,mm,C,QC,mm,mm,C,hPa,1.1,1929-10,,kph,45.4667,hPa,,,96.7
-73.75,45.4667,-73.75,,,C,,7025250.1929.11,Monthly,Nov,92,7025250,mm,C,QC,mm,mm,C,hPa,11.8,1929-11,,kph,45.4667,hPa,,,80.2
-73.75,45.4667,-73.75,,,C,,7025250.1929.12,Monthly,Dec,129,7025250,mm,C,QC,mm,mm,C,hPa,122.9,1929-12,,kph,45.4667,hPa,,,6
-73.75,45.4667,-73.75,,,C,,7025250.1930.01,Monthly,Jan,158.7,7025250,mm,C,QC,mm,mm,C,hPa,85.7,1930-01,,kph,45.4667,hPa,,,72.9
-73.75,45.4667,-73.75,,,C,,7025250.1930.02,Monthly,Feb,39.7,7025250,mm,C,QC,mm,mm,C,hPa,34.4,1930-02,,kph,45.4667,hPa,,,5.3
-73.75,45.4667,-73.75,,,C,,7025250.1930.03,Monthly,Mar,68.9,7025250,mm,C,QC,mm,mm,C,hPa,36.9,1930-03,,kph,45.4667,hPa,,,32
-73.75,45.4667,-73.75,,,C,,7025250.1930.04,Monthly,Apr,52.6,7025250,mm,C,QC,mm,mm,C,hPa,10.2,1930-04,,kph,45.4667,hPa,,,42.4
-73.75,45.4667,-73.75,,,C,,7025250.1930.05,Monthly,May,100.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1930-05,,kph,45.4667,hPa,,,100.6
-73.75,45.4667,-73.75,,,C,,7025250.1930.06,Monthly,Jun,107.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1930-06,,kph,45.4667,hPa,,,107.4
-73.75,45.4667,-73.75,,,C,,7025250.1930.07,Monthly,Jul,134.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1930-07,,kph,45.4667,hPa,,,134.3
-73.75,45.4667,-73.75,,,C,,7025250.1930.08,Monthly,Aug,39.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1930-08,,kph,45.4667,hPa,,,39.5
-73.75,45.4667,-73.75,,,C,,7025250.1930.09,Monthly,Sep,59.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1930-09,,kph,45.4667,hPa,,,59.8
-73.75,45.4667,-73.75,,,C,,7025250.1930.10,Monthly,Oct,35.4,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1930-10,,kph,45.4667,hPa,,,35.2
-73.75,45.4667,-73.75,,,C,,7025250.1930.11,Monthly,Nov,69.3,7025250,mm,C,QC,mm,mm,C,hPa,16.3,1930-11,,kph,45.4667,hPa,,,53
-73.75,45.4667,-73.75,,,C,,7025250.1930.12,Monthly,Dec,43.6,7025250,mm,C,QC,mm,mm,C,hPa,38.2,1930-12,,kph,45.4667,hPa,,,5.4
-73.75,45.4667,-73.75,,,C,,7025250.1931.01,Monthly,Jan,95.7,7025250,mm,C,QC,mm,mm,C,hPa,94.8,1931-01,,kph,45.4667,hPa,,,0.9
-73.75,45.4667,-73.75,,,C,,7025250.1931.02,Monthly,Feb,88.3,7025250,mm,C,QC,mm,mm,C,hPa,70.4,1931-02,,kph,45.4667,hPa,,,17.9
-73.75,45.4667,-73.75,,,C,,7025250.1931.03,Monthly,Mar,44.5,7025250,mm,C,QC,mm,mm,C,hPa,25.4,1931-03,,kph,45.4667,hPa,,,19.1
-73.75,45.4667,-73.75,,,C,,7025250.1931.04,Monthly,Apr,69.8,7025250,mm,C,QC,mm,mm,C,hPa,0.8,1931-04,,kph,45.4667,hPa,,,69
-73.75,45.4667,-73.75,,,C,,7025250.1931.05,Monthly,May,67.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1931-05,,kph,45.4667,hPa,,,67.9
-73.75,45.4667,-73.75,,,C,,7025250.1931.06,Monthly,Jun,91.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1931-06,,kph,45.4667,hPa,,,91.7
-73.75,45.4667,-73.75,,,C,,7025250.1931.07,Monthly,Jul,103.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1931-07,,kph,45.4667,hPa,,,103.2
-73.75,45.4667,-73.75,,,C,,7025250.1931.08,Monthly,Aug,43.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1931-08,,kph,45.4667,hPa,,,43.8
-73.75,45.4667,-73.75,,,C,,7025250.1931.09,Monthly,Sep,178,7025250,mm,C,QC,mm,mm,C,hPa,0,1931-09,,kph,45.4667,hPa,,,178
-73.75,45.4667,-73.75,,,C,,7025250.1931.10,Monthly,Oct,94.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1931-10,,kph,45.4667,hPa,,,94.9
-73.75,45.4667,-73.75,,,C,,7025250.1931.11,Monthly,Nov,67.9,7025250,mm,C,QC,mm,mm,C,hPa,5.4,1931-11,,kph,45.4667,hPa,,,62.6
-73.75,45.4667,-73.75,,,C,,7025250.1931.12,Monthly,Dec,89.5,7025250,mm,C,QC,mm,mm,C,hPa,60.2,1931-12,,kph,45.4667,hPa,,,29.3
-73.75,45.4667,-73.75,,,C,,7025250.1932.01,Monthly,Jan,118.7,7025250,mm,C,QC,mm,mm,C,hPa,43.8,1932-01,,kph,45.4667,hPa,,,74.9
-73.75,45.4667,-73.75,,,C,,7025250.1932.02,Monthly,Feb,88.7,7025250,mm,C,QC,mm,mm,C,hPa,65.6,1932-02,,kph,45.4667,hPa,,,23.2
-73.75,45.4667,-73.75,,,C,,7025250.1932.03,Monthly,Mar,162.9,7025250,mm,C,QC,mm,mm,C,hPa,135.1,1932-03,,kph,45.4667,hPa,,,27.8
-73.75,45.4667,-73.75,,,C,,7025250.1932.04,Monthly,Apr,99.2,7025250,mm,C,QC,mm,mm,C,hPa,38.7,1932-04,,kph,45.4667,hPa,,,60.5
-73.75,45.4667,-73.75,,,C,,7025250.1932.05,Monthly,May,52.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1932-05,,kph,45.4667,hPa,,,52.3
-73.75,45.4667,-73.75,,,C,,7025250.1932.06,Monthly,Jun,132,7025250,mm,C,QC,mm,mm,C,hPa,0,1932-06,,kph,45.4667,hPa,,,132
-73.75,45.4667,-73.75,,,C,,7025250.1932.07,Monthly,Jul,82.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1932-07,,kph,45.4667,hPa,,,82.2
-73.75,45.4667,-73.75,,,C,,7025250.1932.08,Monthly,Aug,82,7025250,mm,C,QC,mm,mm,C,hPa,0,1932-08,,kph,45.4667,hPa,,,82
-73.75,45.4667,-73.75,,,C,,7025250.1932.09,Monthly,Sep,55.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1932-09,,kph,45.4667,hPa,,,55.4
-73.75,45.4667,-73.75,,,C,,7025250.1932.10,Monthly,Oct,147.7,7025250,mm,C,QC,mm,mm,C,hPa,0.4,1932-10,,kph,45.4667,hPa,,,147.3
-73.75,45.4667,-73.75,,,C,,7025250.1932.11,Monthly,Nov,126,7025250,mm,C,QC,mm,mm,C,hPa,35.9,1932-11,,kph,45.4667,hPa,,,90
-73.75,45.4667,-73.75,,,C,,7025250.1932.12,Monthly,Dec,80.7,7025250,mm,C,QC,mm,mm,C,hPa,44.3,1932-12,,kph,45.4667,hPa,,,36.4
-73.75,45.4667,-73.75,,,C,,7025250.1933.01,Monthly,Jan,59.9,7025250,mm,C,QC,mm,mm,C,hPa,35.8,1933-01,,kph,45.4667,hPa,,,24.1
-73.75,45.4667,-73.75,,,C,,7025250.1933.02,Monthly,Feb,65.8,7025250,mm,C,QC,mm,mm,C,hPa,57.2,1933-02,,kph,45.4667,hPa,,,8.6
-73.75,45.4667,-73.75,,,C,,7025250.1933.03,Monthly,Mar,100.5,7025250,mm,C,QC,mm,mm,C,hPa,90.1,1933-03,,kph,45.4667,hPa,,,10.4
-73.75,45.4667,-73.75,,,C,,7025250.1933.04,Monthly,Apr,102.8,7025250,mm,C,QC,mm,mm,C,hPa,8,1933-04,,kph,45.4667,hPa,,,94.8
-73.75,45.4667,-73.75,,,C,,7025250.1933.05,Monthly,May,173.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1933-05,,kph,45.4667,hPa,,,173.7
-73.75,45.4667,-73.75,,,C,,7025250.1933.06,Monthly,Jun,42.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1933-06,,kph,45.4667,hPa,,,42.4
-73.75,45.4667,-73.75,,,C,,7025250.1933.07,Monthly,Jul,89.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1933-07,,kph,45.4667,hPa,,,89.7
-73.75,45.4667,-73.75,,,C,,7025250.1933.08,Monthly,Aug,133.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1933-08,,kph,45.4667,hPa,,,133.7
-73.75,45.4667,-73.75,,,C,,7025250.1933.09,Monthly,Sep,52.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1933-09,,kph,45.4667,hPa,,,52.8
-73.75,45.4667,-73.75,,,C,,7025250.1933.10,Monthly,Oct,69,7025250,mm,C,QC,mm,mm,C,hPa,25.5,1933-10,,kph,45.4667,hPa,,,43.5
-73.75,45.4667,-73.75,,,C,,7025250.1933.11,Monthly,Nov,83.4,7025250,mm,C,QC,mm,mm,C,hPa,57,1933-11,,kph,45.4667,hPa,,,26.3
-73.75,45.4667,-73.75,,,C,,7025250.1933.12,Monthly,Dec,127.3,7025250,mm,C,QC,mm,mm,C,hPa,106.1,1933-12,,kph,45.4667,hPa,,,21.2
-73.75,45.4667,-73.75,,,C,,7025250.1934.01,Monthly,Jan,85.7,7025250,mm,C,QC,mm,mm,C,hPa,71.4,1934-01,,kph,45.4667,hPa,,,14.3
-73.75,45.4667,-73.75,,,C,,7025250.1934.02,Monthly,Feb,64.4,7025250,mm,C,QC,mm,mm,C,hPa,64.4,1934-02,,kph,45.4667,hPa,,,0
-73.75,45.4667,-73.75,,,C,,7025250.1934.03,Monthly,Mar,108,7025250,mm,C,QC,mm,mm,C,hPa,27.3,1934-03,,kph,45.4667,hPa,,,80.8
-73.75,45.4667,-73.75,,,C,,7025250.1934.04,Monthly,Apr,77.6,7025250,mm,C,QC,mm,mm,C,hPa,3,1934-04,,kph,45.4667,hPa,,,74.6
-73.75,45.4667,-73.75,,,C,,7025250.1934.05,Monthly,May,28.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1934-05,,kph,45.4667,hPa,,,28.9
-73.75,45.4667,-73.75,,,C,,7025250.1934.06,Monthly,Jun,149.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1934-06,,kph,45.4667,hPa,,,149.1
-73.75,45.4667,-73.75,,,C,,7025250.1934.07,Monthly,Jul,42.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1934-07,,kph,45.4667,hPa,,,42.5
-73.75,45.4667,-73.75,,,C,,7025250.1934.08,Monthly,Aug,56.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1934-08,,kph,45.4667,hPa,,,56.7
-73.75,45.4667,-73.75,,,C,,7025250.1934.09,Monthly,Sep,116.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1934-09,,kph,45.4667,hPa,,,116.8
-73.75,45.4667,-73.75,,,C,,7025250.1934.10,Monthly,Oct,55.6,7025250,mm,C,QC,mm,mm,C,hPa,1.5,1934-10,,kph,45.4667,hPa,,,54.1
-73.75,45.4667,-73.75,,,C,,7025250.1934.11,Monthly,Nov,68.5,7025250,mm,C,QC,mm,mm,C,hPa,4,1934-11,,kph,45.4667,hPa,,,64.5
