"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-03","2001","03","9.9","","3.4","","6.7","","13.7","","-2.2","","120.2","","0.0","","120.2","","0","","23","E","56","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-04","2001","04","12.5","","5.0","","8.8","","18.6","","0.8","","107.7","","0.0","","107.7","","0","","21","E","57","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-05","2001","05","15.9","","8.5","","12.3","","20.7","S","3.8","S","47.6","","0.0","","47.6","","0","","28","B","52","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-06","2001","06","18.6","","10.8","","14.7","","25.4","","7.0","","60.4","","0.0","","60.4","","0","","30","E","46","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-07","2001","07","21.4","","13.1","","17.2","","26.9","","10.8","","39.3","","0.0","","39.3","","0","","29","E","46","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-08","2001","08","21.2","","13.7","","17.5","","25.1","","11.0","","88.4","","0.0","","88.4","","0","","13","E","52","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-09","2001","09","18.1","","11.4","","14.8","","20.9","","7.6","","43.6","","0.0","","43.6","","0","","30","E","50","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-10","2001","10","12.9","","7.1","","10.0","","21.2","","3.3","","146.1","","0.0","","146.1","","0","","12","S","59","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-11","2001","11","10.5","","4.9","","7.8","","16.1","","-1.0","","141.9","","0.0","T","141.9","","0","","28","E","82","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-12","2001","12","6.9","","1.1","","4.0","","10.6","","-4.8","","211.0","","3.0","","214.0","","0","","29","","96",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-01","2002","01","6.6","","1.8","","4.2","","13.0","","-7.8","","133.4","","36.9","","161.5","","7","","28","","67",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-02","2002","02","7.9","","1.6","","4.8","","10.7","","-3.6","","103.3","","0.0","T","103.3","","0","","12","B","54","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-03","2002","03","7.4","","1.3","","4.3","","14.0","","-5.3","S","55.6","","12.0","","67.1","","0","","19","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-04","2002","04","12.4","E","5.0","E","8.7","E","17.2","E","1.0","E","82.3","","0.0","","82.3","","0","","30","","91",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-05","2002","05","15.5","","7.8","","11.7","","19.6","","2.2","","51.5","","0.0","T","51.5","","0","","29","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-06","2002","06","20.9","","11.9","","16.5","","30.2","","7.6","","30.8","","0.0","","30.8","","0","","28","E","52","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-07","2002","07","22.4","","13.4","","17.9","","28.0","","8.5","","15.2","","0.0","","15.2","","0","","31","","48",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-08","2002","08","22.2","","13.6","","17.9","","27.1","","11.0","","5.8","","0.0","","5.8","","0","","29","B","61","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-09","2002","09","19.0","","11.0","","15.0","","23.9","","7.1","","34.6","","0.0","","34.6","","0","","24","E","65","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-10","2002","10","12.8","","6.5","","9.7","","16.3","","-1.9","","18.3","","0.0","","18.3","","0","","29","E","65","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-11","2002","11","10.8","","4.5","","7.7","","17.0","","-3.7","","147.7","","0.0","","147.7","","0","","13","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2002-12","2002","12","8.0","","2.7","","5.3","","13.5","","-1.8","S","139.5","","0.0","T","139.5","","0","","10","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-01","2003","01","9.1","","3.6","","6.4","","13.7","","-2.9","","150.5","","0.0","","150.5","","0","","20","","76",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-02","2003","02","7.8","","1.3","","4.6","","11.0","","-3.7","","27.1","","0.0","","27.1","","0","","29","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-03","2003","03","10.4","","4.2","","7.3","","14.1","","-2.2","","130.0","","3.7","","133.7","","0","","14","E","65","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-04","2003","04","12.5","","6.0","","9.3","","18.1","","2.6","S","139.6","","0.2","","139.8","","0","","29","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-05","2003","05","16.5","","8.7","","12.6","","21.7","","3.7","","49.3","","0.0","","49.3","","0","","21","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-06","2003","06","21.0","","12.5","","16.8","","26.6","","8.4","","12.8","","0.0","","12.8","","0","","29","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-07","2003","07","23.7","","14.5","","19.1","","27.9","","10.5","","19.8","","0.0","","19.8","","0","","30","","37",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-08","2003","08","23.2","","14.0","","18.6","","26.3","","9.7","","4.1","","0.0","","4.1","","0","","10","S","48","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-09","2003","09","19.9","","11.7","","15.8","","27.4","","8.1","","40.2","","0.0","","40.2","","0","","29","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-10","2003","10","14.4","","8.8","","11.6","","19.5","","-0.7","","248.2","","0.0","","248.2","","0","","29","","95",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-11","2003","11","8.2","","0.9","","4.6","","12.7","","-4.6","","167.4","","0.0","T","167.4","","0","","13","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2003-12","2003","12","7.3","","1.4","","4.4","","11.6","","-5.5","","97.2","","14.6","","113.2","","5","","12","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-01","2004","01","6.6","","1.5","","4.1","","11.9","","-12.2","","151.6","","8.1","","161.4","","0","","28","","70",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-02","2004","02","8.9","","2.9","","5.9","","12.5","","-1.6","","83.4","","0.0","","83.4","","0","","27","S","52","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-03","2004","03","11.3","","4.8","","8.1","","18.5","","0.5","","101.2","","0.0","","101.2","","0","","27","","69",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-04","2004","04","15.7","","6.6","","11.1","","21.6","","0.5","","15.0","","0.0","","15.0","","0","","30","","83",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-05","2004","05","18.1","","10.1","","14.1","","24.3","","6.0","","60.8","","0.0","","60.8","","0","","10","","44",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-06","2004","06","22.1","","12.5","","17.3","","28.3","","8.0","","22.8","","0.0","","22.8","","0","","28","S","37","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-07","2004","07","24.1","","15.4","","19.7","","29.8","","12.9","","16.6","","0.0","","16.6","","0","","27","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-08","2004","08","23.5","","15.1","","19.3","","29.8","","13.2","","75.0","","0.0","","75.0","","0","","25","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-09","2004","09","17.7","","11.2","","14.5","","22.4","","7.6","","169.4","","0.0","","169.4","","0","","27","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-10","2004","10","13.7","","7.9","","10.8","","17.9","","2.6","","117.2","","0.0","","117.2","","0","","31","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-11","2004","11","9.2","","4.4","","6.8","","14.2","","-2.5","","199.6","","0.0","","199.6","","0","","15","E","54","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2004-12","2004","12","7.6","","3.0","","5.3","","13.1","","-2.1","","188.2","","0.0","T","188.2","","0","","29","E","61","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-01","2005","01","6.7","","0.7","","3.7","","14.6","","-9.8","","227.6","","19.6","","249.6","","0","","29","","57",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-02","2005","02","8.5","","0.0","","4.3","","14.6","","-3.7","","45.8","","0.0","T","45.8","","0","","27","E","57","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-03","2005","03","12.0","","4.7","","8.4","","15.5","","-0.4","","132.8","","0.0","","132.8","","0","","18","S","54","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-04","2005","04","14.0","","6.2","","10.1","","20.2","","1.5","","90.2","","0.0","","90.2","","0","","13","B","50","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-05","2005","05","18.2","","10.5","","14.3","","25.5","","6.9","","68.6","","0.0","","68.6","","0","","16","","57",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-06","2005","06","18.9","","12.3","","15.6","","24.3","","8.8","S","49.6","","0.0","","49.6","","0","","29","E","50","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-07","2005","07","22.3","","13.9","","18.1","","28.8","","11.2","","43.6","","0.0","","43.6","","0","","29","E","52","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-08","2005","08","23.4","","14.4","","19.0","","27.2","","11.5","","28.6","","0.0","","28.6","","0","","28","E","54","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-09","2005","09","18.8","","10.5","","14.7","","22.5","","6.6","","53.6","","0.0","","53.6","","0","","28","E","80","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-10","2005","10","14.3","","8.3","","11.3","","18.1","","2.9","","155.4","","0.0","","155.4","","0","","12","E","59","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-11","2005","11","8.0","","3.3","","5.6","","11.6","","-2.2","","130.6","","6.0","","136.6","","0","","28","E","57","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2005-12","2005","12","7.4","","1.7","","4.6","","14.3","","-5.8","","157.4","","3.4","","160.8","","0","","15","E","57","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-01","2006","01","8.6","","4.0","","6.3","","12.8","","-0.7","","283.6","","0.0","","283.6","","0","","13","E","69","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-02","2006","02","7.8","","0.7","","4.3","","12.0","","-5.2","","57.0","","0.0","T","57.0","","0","","29","E","80","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-03","2006","03","10.3","","2.7","","6.5","","15.9","","-2.8","","86.0","","6.4","","92.4","","0","","30","E","85","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-04","2006","04","12.9","","5.7","","9.3","","18.0","","2.0","","70.0","","0.0","","70.0","","0","","24","E","54","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-05","2006","05","17.2","","8.8","","13.0","","28.3","","3.5","","42.8","","0.0","","42.8","","0","","30","E","74","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-06","2006","06","20.7","","12.6","","16.7","","26.2","","9.8","S","54.4","","0.0","","54.4","","0","","16","E","44","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-07","2006","07","23.1","","14.2","","18.7","","28.9","","10.7","","25.2","","0.0","","25.2","","0","","31","E","52","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-08","2006","08","21.7","","13.3","","17.6","","27.4","","10.9","","4.8","","0.0","","4.8","","0","","31","B","44","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-09","2006","09","19.4","","11.1","","15.3","","25.4","","8.1","","39.4","","0.0","","39.4","","0","","30","E","54","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-10","2006","10","13.3","","6.8","","10.0","","16.0","","-2.8","","57.8","","0.0","","57.8","","0","","30","E","67","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-11","2006","11","8.4","","3.1","","5.7","","16.4","","-12.0","","308.0","","38.4","","350.8","","23","","26","E","76","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2006-12","2006","12","7.1","","1.8","","4.5","","11.9","","-3.0","","146.0","","0.0","T","146.0","","0","","29","E","95","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-01","2007","01","5.6","","0.4","","3.0","","12.3","","-9.2","","162.4","","15.0","","181.4","","0","","29","E","113","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-02","2007","02","8.5","","3.2","","5.9","","13.1","","-3.0","","116.0","","0.0","T","116.0","","0","","16","E","50","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-03","2007","03","10.1","","4.5","","7.4","","16.5","","-2.3","","214.8","","3.1","","214.8","","0","","30","E","63","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-04","2007","04","12.4","","5.4","","8.9","","16.8","","-0.5","","76.2","","0.0","T","76.2","","0","","31","E","50","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-05","2007","05","16.8","","8.7","","12.8","","24.3","","5.2","","37.0","","0.0","","37.0","","0","","30","E","65","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-06","2007","06","18.9","","11.3","","15.2","","27.4","","8.0","S","80.0","","0.0","","80.0","","0","","24","E","50","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-07","2007","07","22.8","","14.8","","18.8","","28.3","","11.2","","53.0","","0.0","","53.0","","0","","30","B","48","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-08","2007","08","21.9","","13.6","","17.8","","26.7","","11.3","S","8.4","","0.0","","8.4","","0","","23","E","41","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-09","2007","09","17.6","","10.8","","14.2","","22.4","","6.2","","73.6","","0.0","","73.6","","0","","30","E","57","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-10","2007","10","12.4","","6.7","","9.6","","17.3","","1.5","","155.2","","0.0","","155.2","","0","","28","E","56","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-11","2007","11","8.9","","2.8","","5.9","","12.8","","-3.3","S","116.2","","0.0","T","116.2","","0","","13","","76",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2007-12","2007","12","5.8","","0.6","","3.2","","12.9","","-5.3","","181.6","","19.6","","210.6","","0","","10","E","59","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-01","2008","01","5.5","","0.1","","2.8","","10.3","","-4.9","","122.2","","14.2","","137.6","","0","","30","E","89","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-02","2008","02","8.6","","2.4","","5.5","","14.1","","-2.9","","67.4","","0.8","","68.6","","0","","13","E","59","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-03","2008","03","9.1","","2.7","","5.9","","11.6","","-1.0","S","72.8","","2.4","","75.2","","0","","29","E","61","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-04","2008","04","11.3","","3.8","","7.6","","18.8","","-2.1","","56.8","","2.2","","62.2","","0","","28","E","56","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-05","2008","05","16.6","","8.9","","12.8","","29.0","","3.3","","43.2","","0.0","","43.2","","0","","28","B","50","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-06","2008","06","18.0","","10.8","","14.4","","26.9","","6.7","S","43.0","","0.0","","43.0","","0","","11","E","57","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-07","2008","07","22.3","","13.2","","17.8","","26.2","","10.6","","15.8","","0.0","","15.8","","0","","29","E","61","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-08","2008","08","21.7","","13.8","","17.8","","28.5","","9.3","","75.8","","0.0","","75.8","","0","","29","E","57","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-09","2008","09","18.2","","10.8","","14.6","","24.5","","6.9","","30.6","","0.0","","30.6","","0","","31","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-10","2008","10","13.3","","6.6","","10.0","","22.2","","0.9","","99.6","","0.0","","99.6","","0","","14","S","56","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-11","2008","11","10.7","","5.5","","8.1","","14.6","","-0.3","","177.0","","0.0","","177.0","","0","","29","E","83","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2008-12","2008","12","3.5","","-1.7","","0.9","","10.3","S","-15.2","","109.6","","89.4","","197.2","","15","","28","E","83","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-01","2009","01","4.1","","0.1","","2.1","","8.5","","-6.5","","106.4","","17.0","","129.4","","0","","27","E","63","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-02","2009","02","7.6","","0.4","","4.0","","12.0","","-3.5","","54.8","","1.6","","56.8","","0","","9","E","52","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-03","2009","03","8.3","","1.4","","4.9","","13.8","","-5.9","","98.8","","5.4","","104.6","","0","","28","E","82","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-04","2009","04","13.1","","5.1","","9.1","","19.4","","0.6","","77.6","","0.0","","77.6","","0","","29","E","67","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-05","2009","05","16.9","","8.4","","12.7","","26.1","","4.3","","71.8","","0.0","","71.8","","0","","14","B","54","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-06","2009","06","21.7","","13.0","","17.4","","25.9","","9.3","","10.8","","0.0","","10.8","","0","","30","E","52","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-07","2009","07","24.1","","15.0","","19.6","","34.4","","10.6","","20.0","","0.0","","20.0","","0","","30","B","48","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-08","2009","08","22.1","","14.0","","18.1","","26.7","","10.4","","26.6","","0.0","","26.6","","0","","13","E","37","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-09","2009","09","19.8","","11.6","","15.7","","27.8","","5.0","","65.6","","0.0","","65.6","","0","","28","E","63","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-10","2009","10","13.4","","6.7","","10.0","","17.6","","0.4","","168.0","","0.0","","168.0","","0","","28","E","74","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-11","2009","11","9.8","","4.4","","7.1","","13.8","","-0.4","","282.0","","0.0","","282.0","","0","","14","","82",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2009-12","2009","12","5.1","","-0.8","","2.1","","10.3","","-6.3","","73.2","","2.4","","77.4","","0","","30","E","52","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-01","2010","01","9.9","","4.5","","7.2","","14.1","","-2.7","","182.8","","0.0","","182.8","","0","","13","E","82","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-02","2010","02","10.3","","3.9","","7.1","","13.1","","-0.4","S","102.2","","0.0","","102.2","","0","","13","E","54","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-03","2010","03","11.2","","4.2","","7.7","","16.4","","0.2","","108.2","","0.0","","108.2","","0","","29","E","76","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-04","2010","04","13.1","","6.0","","9.6","","20.4","","1.0","","88.0","","0.0","","88.0","","0","","29","E","93","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-05","2010","05","15.8","","8.2","","12.0","","21.1","","2.6","","54.2","","0.0","","54.2","","0","","30","E","67","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-06","2010","06","18.5","","11.4","","15.0","","23.1","","6.3","","48.4","","0.0","","48.4","","0","","28","E","54","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-07","2010","07","22.5","","13.7","","18.1","","28.1","","10.0","","0.6","","0.0","","0.6","","0","","28","E","59","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-08","2010","08","22.4","","14.0","","18.2","","29.8","","10.4","","69.6","","0.0","","69.6","","0","","11","E","46","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-09","2010","09","","","","","","","","","","","","","","","","","","","","","",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-10","2010","10","14.4","","8.2","","11.3","","21.8","","3.7","","76.2","","0.0","","76.2","","0","","12","E","59","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-11","2010","11","7.8","","2.4","","5.1","","15.8","","-9.5","","126.4","","16.8","","143.0","","0","","26","E","70","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2010-12","2010","12","7.6","","2.2","","4.9","","11.8","","-6.3","","167.4","","0.0","T","167.4","","0","","19","E","59","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-01","2011","01","7.0","","1.4","","4.2","","14.0","","-6.4","","172.0","","16.1","","186.3","","0","","29","E","57","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-02","2011","02","6.3","","0.5","","3.4","","13.4","","-8.1","","82.2","","7.0","","89.4","","0","","29","E","70","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-03","2011","03","10.1","","3.6","","6.9","","13.6","S","-0.5","","152.0","","0.0","T","152.0","","0","","20","B","65","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-04","2011","04","10.5","","4.1","","7.3","","14.6","","-0.2","","95.6","","0.0","","95.6","","0","","29","B","50","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-05","2011","05","14.7","","7.6","","11.2","","18.9","","2.0","","93.8","","0.0","","93.8","","0","","30","","44",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-06","2011","06","18.7","","11.7","","15.3","","22.1","","8.8","","41.0","","0.0","","41.0","","0","","28","E","48","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-07","2011","07","21.2","","13.2","","17.2","","25.8","","9.5","","37.6","","0.0","","37.6","","0","","30","E","50","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-08","2011","08","22.5","","13.9","","18.2","","27.4","","11.8","","19.6","","0.0","","19.6","","0","","23","B","41","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-09","2011","09","20.4","","12.3","","16.4","","25.2","","6.3","","69.6","","0.0","","69.6","","0","","13","B","50","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-10","2011","10","13.0","","6.7","","9.9","","16.8","","2.2","","73.6","","0.0","","73.6","","0","","29","E","57","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-11","2011","11","8.3","","1.9","","5.1","","13.8","","-4.3","","121.6","","1.0","","123.4","","0","","30","E","100","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2011-12","2011","12","6.6","","1.0","","3.8","","11.6","","-5.0","","86.6","","0.0","","86.6","","0","","29","E","67","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-01","2012","01","6.3","","0.8","","3.6","","11.3","","-8.0","","126.4","","5.6","","135.6","","0","","29","E","80","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-02","2012","02","7.7","","2.0","","4.8","","12.6","","-4.7","","131.8","","1.8","","133.6","","0","","29","E","82","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-03","2012","03","8.7","","2.3","","5.6","","14.3","","-2.8","","111.6","","0.0","T","111.6","","0","","13","E","89","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-04","2012","04","13.1","","6.0","","9.6","","16.8","","1.4","","93.2","","0.0","T","93.2","","0","","24","E","56","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-05","2012","05","16.1","","8.3","","12.2","","23.5","","4.9","","42.6","","0.0","","42.6","","0","","29","E","59","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-06","2012","06","17.8","","10.9","","14.3","","22.0","","7.6","","76.8","","0.0","","76.8","","0","","12","E","48","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-07","2012","07","21.7","","13.7","","17.7","","26.0","","9.4","","27.8","","0.0","","27.8","","0","","22","","48",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-08","2012","08","23.5","","14.4","","19.0","","28.6","","11.0","","2.9","","0.0","","2.9","","0","","14","B","37","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-09","2012","09","19.6","","11.1","","15.4","","25.3","","7.6","S","5.0","","0.0","","5.0","","0","","28","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-10","2012","10","13.4","","7.6","","10.5","","20.3","","1.6","","197.0","","0.0","","197.0","","0","","28","E","74","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-11","2012","11","9.8","","4.6","","7.2","","15.0","","-0.9","","162.8","","0.0","","162.8","","0","","14","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2012-12","2012","12","6.2","","2.5","","4.4","","12.0","","-1.0","","183.4","","19.8","","222.4","","0","","27","E","65","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2013-01","2013","01","5.4","","0.2","","2.8","","10.0","","-5.9","","100.4","","0.0","T","100.4","","0","","8","","39",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2013-02","2013","02","7.8","","3.0","","5.4","","10.4","","-1.1","","74.4","","0.0","","74.4","","0","","28","E","63","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2013-03","2013","03","10.5","","3.9","","7.2","","15.7","","-0.7","S","108.0","","0.0","","108.0","","0","","27","","80",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","2013-04","2013","04","12.8","","6.2","","9.5","","17.2","","1.0","","115.8","","0.0","T","115.8","","0","","29","E","76","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2013-05","2013","05","17.1","","9.5","","13.3","","22.2","","2.5","","66.0","","0.0","","66.0","","0","","30","E","54","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2013-06","2013","06","19.3","I","11.5","I","15.4","I","22.0","I","9.2","I","2.8","I","0.0","I","2.8","I","","","29","I","44","I"

